scenario,b52_min_rel_gap_pct,total_runs,algo_valid_runs,b52_qualified_runs,b52_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b52,20.0,500,500,389,0.778,84.3380383033419,15.900441206966029,83.95329999999997,41.89182699228792,4.719496882915806,40.953799999999994,41.9555728586121,4.9767387622564,41.29604593783304,-0.17616059799724007,-5.4891697038060335e-05,-0.09156079785254723,4.324968031025198,184,388,0.4730077120822622,0.9974293059125964,0.48163584322595326,0.47047891598713243
